,key,Brewery Key,Style Key,Description,ABV,Ave Rating,Min IBU,Max IBU,Astringency_customer,Body_customer,Alcohol_customer,Bitter_customer,Sweet_customer,Sour_customer,Salty_customer,Fruits_customer,Hoppy_customer,Spices_customer,Malty_customer,Astringency_description,Body_description,Alcohol_description,Bitter_description,Sweet_description,Sour_description,Salty_description,Fruits_description,Hoppy_description,Spices_description,Malty_description
74,4253,1456,98,Insanity ABV is made by aging our Blithering Idiot Barleywine Ale in whiskey barrels The barrel aging imparts an additional level of complexity to an already intense malt profile by adding combination of vanilla oak and whiskey notes ,13.3,4.18,40,60,7,56,55,19,103,27,0,68,19,27,88,0,0,1,0,0,0,0,0,0,1,1
75,4255,1060,98,First Release November The Perfect Storm Stormwatcher Winterfest Barleywine aged in Evan Williams Bourbon Barrels Second Release October The Perfect Storm Stormwatcher Winterfest Barleywine aged in Evan Williams Bourbon Barrels NOTE Third Release November The name was changed to Mother of All Storms for trademark reasons Fourth Release November degrees PlatoAlcohol by volumeBitterness IBU ,14.0,4.48,40,60,10,66,86,37,156,34,1,77,12,27,168,0,0,0,0,0,0,0,0,0,0,0
76,4256,55,98,Old Foghorn is brewed based on historic English barleywine methods It is highly hopped fermented with true top fermenting ale yeast carbonated by natural process called bunging to produce champagne like bubbles and dry hopped with additional Cascade hops while it ages in our cellars Made only from first wort the rich first runnings of an all malt mash three mashes are required to produce just one barleywine brew ABV varies slightly over the years ,10.0,3.94,40,60,10,62,37,56,116,36,0,82,64,15,110,1,0,1,1,0,1,0,0,1,0,1
77,4258,505,98,Bottled kegged vintages Released February Released April Released April The Reserve Series romance all began with our first release of this limited edition brew Mirror Mirror born of double batch of Mirror Pond Pale Ale is an inspired barley wine ale layered with intriguing nuances Explore this latest incarnation and enjoy its delicious complexity in every sip IBU ,11.0,4.27,40,60,18,56,19,32,119,28,0,77,29,18,104,0,0,0,0,0,0,0,0,0,0,1
78,4260,928,98,Arctic Devil Barley Wine aptly named after the ferocious wolverine of the north is an English style meaning malt inclined barley wine Though the recipe and process for Arctic Devil have evolved over the years it is brewed once year then aged in oak barrels for several months before the entire batch is blended bottled and released In its youth Arctic Devil gnarls and snarls its way across the palate Containing this beast of beer for long periods in oak barrels some having previously aged port wine or whiskey tames the unleashed malt and fierce hop flavors melding and mellowing this powerful liquid into an incredible elixir worthy of brewer table Each annual batch of Arctic Devil Barley Wine represents the brewers resolve to create an intriguing and sought after barley wine by precisely brewing to well designed specifications carefully selecting the type and combination of barrels to use for aging and meticulously checking the beer as it ages Distinct nuance and complexity are contributed by the wood previous tenants resulting in unique flavor profiles in each batch that continue to change over time We invite you to savor Arctic Devil Barley Wine upon its release then cellar some for future enjoyment IBU ,13.2,4.38,40,60,10,72,69,28,123,23,0,49,23,24,141,0,0,1,1,0,0,0,0,1,0,1
79,4262,1139,98, Barrel Aged Institutionalized strong ale to warm your insides in the dead of winter Deep aromas and flavors of dark stone fruits bourbon molasses toasted coconut and vanilla come in waves IBU ,15.0,4.35,40,60,10,65,89,42,120,30,0,70,24,43,151,0,0,1,1,1,1,0,1,0,1,1
80,4264,727,98,Aaron Hill was our great great great grandfather who operated the original tavern in North Greensboro an industrious inventive and indomitable figure in the community The Hill Farmstead Brewery logo is based upin the tavern original sign In his honor we crafted this barleywine at the outest of our venture It has rested unhurriedly and undisturbed for over years in bourbon barrels from some of our favorite distilleries absorbing the essence of its surroundings and history Bottle conditioned for months ,9.0,4.63,40,60,11,63,77,13,154,23,0,68,13,35,140,0,0,1,0,0,0,0,0,0,0,1
81,4265,68,98,Brewed in the tradition of English style barley wines Cereal Killer offers an explosion of full bodied liquid goodness Robust malty flavors converge with caramel toffee molasses and dark fruit notes to produce remarkably complex and palate pleasing beer Its intense malt character is complemented by subtle citrus finish from the crystal hops With cellar aging Cereal Killer flavor evolves further developing sherry like aroma and flavor similar to cask aged port Winner of the Silver Medal for Barley Wine Style Ale at the GABF ,10.0,3.85,40,60,11,68,49,36,109,36,1,80,35,18,109,0,1,0,1,1,1,0,1,1,1,1
82,4266,1340,98,Our Oak Aged Barleywine has deep copper color and an intense malt flavor balanced by assertive hops Fermentation with American ale yeast allows the caramel malt to shine We age the beer on new medium toast Missouri Oak to enhance its complexity and to develop its smooth luscious character Barleywine is classic English style hearty ale The term refers to beer with the potency of wine and is often vintage dated This beer will continue to age well in cool dark place for several years but it is ready to enjoy now IBU ,10.2,3.98,40,60,8,49,27,22,87,22,1,27,19,9,110,0,1,0,1,1,0,0,0,1,0,1
83,4267,1317,98,An English Barleywine aged in Bourbon barrels Mash is an intense yet balanced beer with notes of burnt caramel toasted bread ripe pear dried figs vanilla toasted coconut and finishes with oak tannin This has become an instant favorite around the brewery due to its balance subtle complexities and overwhelming deliciousness ,12.5,4.09,40,60,10,66,79,30,117,26,1,64,20,36,146,1,0,0,1,1,0,0,1,0,1,1
84,4269,433,98,Church on Hill aged in apple brandy barrels ,13.0,4.46,40,60,5,54,64,6,151,36,0,51,4,14,120,0,0,1,0,1,1,0,1,0,0,1
85,4270,526,98,Malty and complex this big beer has strong caramel backbone supporting oak and whiskey flavors with hints of dark fruits The nose wafts of coconut toffee and smooth hint of alcohol The flavor and aroma meld becoming one after just single sip This beer is ready to drink but also ages with the best of them ,10.0,4.39,40,60,4,62,64,13,123,31,0,46,7,18,96,0,1,1,0,1,1,0,1,0,0,1
86,4273,1317,98,An English style classic with rich flavors from time spent aging in Bourbon barrels plus fresh roasted coffee from Portola Coffee Lab ,12.5,4.23,40,60,18,57,71,96,67,11,0,12,17,25,186,1,0,0,1,0,0,0,0,0,0,1
87,4274,771,98,This fully fermented ale can be enjoyed now or laid down like fine wine for enjoyment to come ,11.5,4.19,40,60,7,48,38,23,148,36,0,89,9,14,76,0,1,1,0,0,1,0,0,0,0,0
88,4275,30,98,English style barleywine brewed with Maris Otter pale Aromatic and caramel malts then balanced with English Nugget and Kent Goldings hops Aged in Angel Envy bourbon barrels for nearly months ,12.5,4.18,40,60,9,56,72,44,109,21,0,42,48,25,131,0,0,1,1,1,0,0,0,1,0,1
89,4276,1157,98, Robust Dark and Smooth hold on to your hat cause you ll lose your feet on this one Brewed with pale dark crystal Munich flaked barley black and chocolate malts Hops include Cascade Crystal Challenger and Perle ,7.2,3.47,40,60,9,53,20,27,80,22,2,45,29,5,114,0,1,0,0,1,0,0,0,0,0,1
90,4278,598,98,Millennium is brewed in the barley wine style to commemorate our th batch of beer Its generous hopping bottle conditioning allow this beer to be cellared and enjoyed for many years ,10.5,4.03,40,60,13,63,53,38,116,34,0,53,62,13,114,0,0,0,1,0,0,0,0,1,0,1
91,4279,1025,98,A long slow fermentation and cold aging makes Irish Walker well rounded complex Barley Wine Ale Released only once year it exhibits malty sweetness fruity esters and hoppy balance This ale will age well for years to come ,10.14,3.97,40,60,7,83,62,58,186,52,0,105,40,17,170,0,0,1,1,1,1,0,1,1,0,1
92,4282,1317,98,This is our bourbon barrel aged imperial brown ale Mash stretching to new levels Mash Coconut features nearly lbs of toasted coconut per batch which ratchets up the complex native coconut character and complements the oaky and vanilla notes that are imparted to the beer as part of its extensive maturation in bourbon barrels ,13.0,4.3,40,60,9,64,67,19,126,17,1,101,13,30,134,0,0,1,0,0,0,0,1,0,1,1
93,4284,1064,98,A big rich English style Barleywine that as its name suggests has tints of ruby around the edges of its brown body with toffee caramel toasted pecan sweetness that is kept in balance with smooth alcohol warmth and slightly fruity American hop note This will be perfect around the fire with cigar with rich meal or just while cozying up and relaxing with family and friends this season It may be enjoyed right away or allowed to age in the bottle Vertical tastings are encouraged ,10.5,4.03,40,60,4,72,36,34,120,26,0,68,29,13,92,0,1,1,1,1,1,0,0,1,1,1
94,4285,858,98,The Commander is our English Style Barleywine ale brewed with heavy fists of malts and subtle sweet Cardamom Aged in bourbon barrels its bold complex flavor reaches heights measured only by the building of its namesake This ABV treat is best enjoyed in smaller portions when you have some time to savor it between now and ,12.5,4.02,40,60,4,51,71,10,96,17,0,34,11,66,95,0,0,1,0,1,0,0,0,0,0,1
95,4286,1209,98,This addition to the Pugsley Signature Series collection is big beer made with six different malts and balanced with very full hop charge It is deep reddish brown in color with complex fruity nose very full body and an interesting balance between grains and hops which ends with pleasing dry taste ,8.5,3.68,40,60,23,99,30,65,124,42,0,63,54,20,130,1,1,0,1,1,1,0,0,1,0,1
96,4287,1077,98,st batch release oz We took our Murderous English Style Barley Wine and aged it for eight months in Elijah Craig Year Old Barrels The resulting nectar was delightfully sweet and sticky beer with deep rich notes of coconut vanilla oak dates dark fruit bourbon caramel and hint of rye spiciness Delicious now but this one is definitely candidate for hibernation in your temperature controlled resting place nd batch release oz Aged in and year barrels ,13.0,4.31,40,60,6,72,94,4,110,22,1,54,3,29,134,0,0,1,0,1,1,0,1,0,1,1
97,4288,317,98,ml IBU ml IBU ,15.2,3.97,40,60,11,55,39,36,144,45,0,88,30,6,70,0,0,0,0,0,0,0,0,0,0,0
98,4289,1262,98,An English style barleywine aged in Rye Whiskey barrels Rye whiskey aromas followed by caramel toffee vanilla oak char and toasted bread notes The rich full bodied character and sweetness of Lunker is tempered by the moderate bitterness Comforting and warming perfect accompaniment to fire and cool evening ,14.4,4.29,40,60,8,75,98,20,133,23,0,45,13,39,151,0,1,1,1,1,0,0,0,1,1,1
99,4291,589,98,GABF Strong Barrel Aged Bronze Woodford Reserve Barrel Aged Barleywine ,9.5,4.47,40,60,11,77,90,35,134,28,0,78,44,51,143,0,0,0,0,0,0,0,0,0,0,0
100,4293,1139,98,Very Special Old Straight JacketA periodic rotating release from Revolution Brewing celebration of malt oak and patience Very Special Old Straight Jacket is cuvée of English Barleywines each aged between two and three years in our favorite bourbon barrels Lusciously sweet and colossally complex S J is equal parts refinement and excess Enjoy life now or store cold Aged full years in hand selected Heaven Hill and Old Forester barrels ,14.0,4.68,40,60,2,48,39,19,87,10,0,54,2,19,100,0,1,1,0,1,0,0,0,0,0,1
101,4294,711,98,A traditional barley wine The biscuit malt and vinous fruit palate is balanced by strong hop bitterness It is warming and reflects the spirit of Christmas Recipient of Finland Olutseura Olviretki award for excellently fulfilling The Christmas Beer Regulation described in Aleksis Kivi novel Seven Brothers ,8.1,3.87,40,60,15,51,36,47,139,53,0,90,70,21,116,0,0,1,1,1,1,0,1,1,0,1
102,4295,1060,98, degrees PlatoAlcohol by volumeBitterness IBUColor SRM ,13.0,4.14,40,60,7,57,46,29,122,26,2,74,30,16,130,0,0,0,0,0,0,0,0,0,0,0
103,4299,1077,98,A variation on Santa vs Unicorn but with English yeast much less hops bit sweeter with more caramel and just hint of Nelson Sauvin ,9.5,3.79,40,60,8,66,35,43,135,27,1,62,48,15,129,0,0,0,1,1,0,0,0,1,0,1
104,4300,410,98,Matured for nearly year this award winning barley wine is mahogany in colour and crafted from fine barley malt exuding deep rich notes of dried fruit plum and candy with walnut ester ,11.5,4.12,40,60,14,49,60,39,129,36,0,71,39,31,121,0,0,1,0,1,1,0,1,0,0,1
105,1651,626,41,Twice named World Champion Beer Fuller ESB is one of the most decorated ales of its time winner born and brewed it a strong full bodied ale that has delighted drinkers for decades with its smooth mellow bitterness and superbly satisfying finish ,5.9,4.07,20,40,15,59,16,41,63,23,0,37,57,10,67,0,1,1,1,0,0,0,0,1,0,0
106,1652,1475,41,Formerly HobgoblinDrink legendary This distinct ruby beer sweet caramel and fruity aromas tease the taste buds Brewed with smooth and rich Chocolate and Crystal malts blend of Fuggles and Styrian Golding hops Expect delicious full bodied toffee flavour and fruity finish of figs raisins and dates Hobgoblin Born Different Hops Fuggles StyriansMalt Pale Crystal ChocolateOnly bottled Hobgoblin Ruby is which is this listing Canned cask tap and hand pull draft and L mini cask of Hobgoblin Ruby are and reviews of them belong under that separate listing ,5.2,3.78,20,40,8,44,6,49,82,19,0,37,59,13,88,0,1,0,1,1,1,0,1,1,1,1
107,1653,848,41,Sessionable Unpretentious Left Hand original flagship Proof that beer can be both complex and balanced Malty chewiness slowly transitioning over to herbal earthy hops with dry finish Brewed to be enjoyed with friends and to stimulate serendipity ,5.3,3.74,20,40,18,37,2,55,53,18,0,25,78,0,117,1,1,0,1,0,0,0,0,1,0,0
108,1654,1133,41,Brewed in the style of traditional British ESB Extra Special Bitter we ve been making ESB continuously since and it now the benchmark for the Amber beer category Despite having bitter in its name Redhook ESB is really not that bitter at all This brew is all about the balance of caramel malt sweetness completed by spicy citrusy hops IBU ,5.8,3.43,20,40,7,24,4,48,34,14,0,16,58,6,61,0,0,0,1,1,1,0,1,1,1,1
